code,id,level,name,description,path
21329,fv1FdWCHSdD,4,Kericho Out patient Medical Centre,Facility,/CLmPcJmOc90/qio545RwQsi/bnTJ28dVEwc/fv1FdWCHSdD
21098,QKMc6TXeCeu,4,Kericho Teachers Training College Medical Clinic,Facility,/CLmPcJmOc90/qio545RwQsi/bnTJ28dVEwc/QKMc6TXeCeu
21907,wRanpOnZy3h,4,Kericho Women's Clinic,Facility,/CLmPcJmOc90/qio545RwQsi/bnTJ28dVEwc/wRanpOnZy3h
17590,vLygmBaSxU5,4,Kericho Youth Centre,Facility,/CLmPcJmOc90/qio545RwQsi/bnTJ28dVEwc/vLygmBaSxU5
14835,hlQEocf6TGy,4,Keringani Dispensary,Facility,/CLmPcJmOc90/JUn4vhjBgWE/fW5PfMrFXYu/hlQEocf6TGy
21096,PcBHhe19iUb,4,Keringet Dispensary,Facility,/CLmPcJmOc90/DDLOpuTc53A/e5TVZ0WsDTf/PcBHhe19iUb
14837,mPgdqX9jxtr,4,Keringet Health Centre,Facility,/CLmPcJmOc90/aPCBHNMsdxf/VwYi31oY4Gd/mPgdqX9jxtr
22641,NJczaAE2jDk,4,Keringet Nursing Home LTD,Facility,/CLmPcJmOc90/DDLOpuTc53A/hH54zplV1A1/NJczaAE2jDk
14836,OkA8IulMQfr,4,Keringet Sub County Hospital,Facility,/CLmPcJmOc90/DDLOpuTc53A/hH54zplV1A1/OkA8IulMQfr
14838,BFogDpXI34y,4,Kerio Health Centre,Facility,/CLmPcJmOc90/QjcUFIryWmH/day7xZcUpRb/BFogDpXI34y
24333,tqQEOXKPD8O,4,KERIO HOSPITAL-KABARNET CLINIC,Facility,/CLmPcJmOc90/c0jA5INU9JM/dF24BPsiE6d/tqQEOXKPD8O
13677,P66aRYEnirv,4,Keritor Dispensary,Facility,/CLmPcJmOc90/dz3Rvaxvruj/c2YLj7fRuNq/P66aRYEnirv
26303,N90mVy47kEM,4,Keriwok Dispensary,Facility,/CLmPcJmOc90/c0jA5INU9JM/xZ2pcMhbm5v/N90mVy47kEM
20389,coODvCIDJtS,4,Kernan Medical clinic,Facility,/CLmPcJmOc90/JVu73wvtLRy/f6aqGDHvxdG/coODvCIDJtS
17232,IB2FJfqMXdq,4,Kerobo Health Centre,Facility,/CLmPcJmOc90/dz3Rvaxvruj/AKnnZ2NbB7k/IB2FJfqMXdq
14839,SySfuAkIeDm,4,Kerol Health Centre,Facility,/CLmPcJmOc90/DDLOpuTc53A/hH54zplV1A1/SySfuAkIeDm
10519,gtrkyLmwdQ1,4,Kerugoya Catholic Dispensary,Facility,/CLmPcJmOc90/sCn0duT9QVP/ydg82WxmfJM/gtrkyLmwdQ1
28585,QXhH8hevNbC,4,Kerugoya Dental Clinic,Facility,/CLmPcJmOc90/sCn0duT9QVP/ydg82WxmfJM/QXhH8hevNbC
10520,nqmIm1U0hqq,4,Kerugoya District Hospital,Facility,/CLmPcJmOc90/sCn0duT9QVP/ydg82WxmfJM/nqmIm1U0hqq
22372,SfDevXBKLiU,4,Kerugoya Fortis Medical and Cancer Centre,Facility,/CLmPcJmOc90/sCn0duT9QVP/ydg82WxmfJM/SfDevXBKLiU
25529,Pk7YO0AXToL,4,Kerugoya Fortis Medical Clinic,Facility,/CLmPcJmOc90/sCn0duT9QVP/hFM5Z0psDEo/Pk7YO0AXToL
10522,K8slvTF52BM,4,Kerugoya Medical Centre,Facility,/CLmPcJmOc90/sCn0duT9QVP/ydg82WxmfJM/K8slvTF52BM
10525,h7hZb7jriAg,4,Kerugoya Medical Laboratory,Facility,/CLmPcJmOc90/sCn0duT9QVP/ydg82WxmfJM/h7hZb7jriAg
16868,YCcxaktu62F,4,Kerumbe Dispensary,Facility,/CLmPcJmOc90/dz3Rvaxvruj/c2YLj7fRuNq/YCcxaktu62F
24381,luSHpC01nhx,4,Kerwa Dispensary,Facility,/CLmPcJmOc90/JVu73wvtLRy/Qkd6m6jLdhD/luSHpC01nhx
13025,NXFxezMiK39,4,Kesha VCT,Facility,/CLmPcJmOc90/N4pRUs2e6nC/vrvHKMOXRpN/NXFxezMiK39
10523,a5N7a7faLvk,4,Kesma Clinic,Facility,/CLmPcJmOc90/xtHuM0oS6KO/hGMEgDclKYv/a5N7a7faLvk
19363,pB41qO50HEI,4,Kesogon Dispensary,Facility,/CLmPcJmOc90/QXNuyvZKkGp/BxvZsHVUXGN/pB41qO50HEI
22584,xFcnw9Iid8y,4,Kesogon Dispensary,Facility,/CLmPcJmOc90/H7BJxmeJfrJ/UrZNATJdWEp/xFcnw9Iid8y
17159,H8KHaB9Qkx8,4,Kesot Dispensary,Facility,/CLmPcJmOc90/aPCBHNMsdxf/VwYi31oY4Gd/H8KHaB9Qkx8
subc94,pRWNi6nroWg,3,Kesses,Sub County,/CLmPcJmOc90/UXYPH7r9pX8/pRWNi6nroWg
14841,fwdOzI77enu,4,Kesses Health Centre,Facility,/CLmPcJmOc90/UXYPH7r9pX8/pRWNi6nroWg/fwdOzI77enu
14842,a0YJcwkXXgo,4,Ketepa Dispensary Kericho,Facility,/CLmPcJmOc90/qio545RwQsi/bnTJ28dVEwc/a0YJcwkXXgo
21079,OhMtX3ZnjLJ,4,Ketigoi Dispensary,Facility,/CLmPcJmOc90/DZEQgCZIlnn/QbsjJCCHvBp/OhMtX3ZnjLJ
17210,llUp4tPjrNP,4,Ketitui Dispensary,Facility,/CLmPcJmOc90/qio545RwQsi/bnTJ28dVEwc/llUp4tPjrNP
14843,bSihdTySKeJ,4,Keturwo Dispensary,Facility,/CLmPcJmOc90/c0jA5INU9JM/Yz5PrL8tLUQ/bSihdTySKeJ
13679,IhrF9C5HkB8,4,Keumbu Medical Clinic,Facility,/CLmPcJmOc90/NsXCqczzCvt/V0g1BAjSlLq/IhrF9C5HkB8
13680,u6xa41NtrLL,4,Keumbu Sub County Hospital,Facility,/CLmPcJmOc90/NsXCqczzCvt/V0g1BAjSlLq/u6xa41NtrLL
12269,MIq3hh1JPjE,4,Kevote Catholic Dispensary,Facility,/CLmPcJmOc90/vPrDemu8VcX/BTl61lBAKXS/MIq3hh1JPjE
21110,hKxdElVDy8l,4,Kevote Dispensary,Facility,/CLmPcJmOc90/vPrDemu8VcX/BTl61lBAKXS/hKxdElVDy8l
16415,G21iFBWELo9,4,Kewamoi Dispensary,Facility,/CLmPcJmOc90/DDLOpuTc53A/mltP4YzQh1p/G21iFBWELo9
23882,Bspt7Be6AfW,4,Kewapsos Dispensary,Facility,/CLmPcJmOc90/DZEQgCZIlnn/KnW1kCHFz7e/Bspt7Be6AfW
17327,HDAXREqdIxs,4,Keyian SDA Dispensary,Facility,/CLmPcJmOc90/JUn4vhjBgWE/fW5PfMrFXYu/HDAXREqdIxs
22240,DwD4qcC6rsH,4,Keynan Medical Clinic,Facility,/CLmPcJmOc90/UXYPH7r9pX8/pRWNi6nroWg/DwD4qcC6rsH
26428,KkpC3nPc8mO,4,Keyo Dispensary,Facility,/CLmPcJmOc90/nHQUNlWL1nk/fE6fsZdXTbJ/KkpC3nPc8mO
23790,K0Em76rFLSk,4,Kfa Solai Dispensary,Facility,/CLmPcJmOc90/DDLOpuTc53A/cKHrvsRr9cT/K0Em76rFLSk
18695,LHeycCMLuwd,4,Khaburu Chemit,Facility,/CLmPcJmOc90/FMHWPDvWvXw/KFryXpy6CMg/LHeycCMLuwd
15929,vrluahRmQZe,4,Khachonge Dispensary,Facility,/CLmPcJmOc90/ARXMjK29sXR/uWjKQvBJVQs/vrluahRmQZe
17648,Gei1XoV2Ms6,4,Khadija Dispensary,Facility,/CLmPcJmOc90/QNdmZLCO1Kg/BKx4381TGqa/Gei1XoV2Ms6
16182,fsQNN23gsQd,4,Khadija Medical Clinic,Facility,/CLmPcJmOc90/CtmrXMoMKSA/j83yFnzToWq/fsQNN23gsQd
20321,iLiRuLaxiHp,4,Khairat Medical Centre,Facility,/CLmPcJmOc90/CtmrXMoMKSA/Z1NhrjwyFQH/iLiRuLaxiHp
21036,LsW8NNsG9mS,4,Khajula Dispensary,Facility,/CLmPcJmOc90/dza0Una0env/LySIfCWizVD/LsW8NNsG9mS
15931,phpeVkcDhJP,4,Khalaba Health Centre,Facility,/CLmPcJmOc90/Ix2Au4Km9ew/ViKDQHWgKxL/phpeVkcDhJP
17881,d6ZKxY6qvUR,4,Khalaba Medical Services,Facility,/CLmPcJmOc90/ARXMjK29sXR/bo1No7ym5T4/d6ZKxY6qvUR
18362,CbzI5AV6aTn,4,Khalala Dispensary,Facility,/CLmPcJmOc90/ARXMjK29sXR/GGiQSLMRLVA/CbzI5AV6aTn
13379,tn0pOUwAfhc,4,Khalalio Health Centre,Facility,/CLmPcJmOc90/QNdmZLCO1Kg/BKx4381TGqa/tn0pOUwAfhc
15932,vFN4CiZ9eZJ,4,Khalumuli Dispensary,Facility,/CLmPcJmOc90/ARXMjK29sXR/GGiQSLMRLVA/vFN4CiZ9eZJ
22570,JzuJgURbWME,4,Khalwenge Dispensary,Facility,/CLmPcJmOc90/H7BJxmeJfrJ/bxy4DxuQ2Xo/JzuJgURbWME
20822,y4k18sATPWT,4,Khamulati Medical Clinic,Facility,/CLmPcJmOc90/ARXMjK29sXR/lX4plwlAf0J/y4k18sATPWT
15933,yMsOW5JO4t3,4,Khaoya Dispensary,Facility,/CLmPcJmOc90/ARXMjK29sXR/FjqeKU6m1k5/yMsOW5JO4t3
15934,CpSNJPCMrE2,4,Kharanda Health Centre,Facility,/CLmPcJmOc90/Ix2Au4Km9ew/pdNooPw4y9M/CpSNJPCMrE2
14844,N2l2Urhuv37,4,Khartoum Tea Dispensary,Facility,/CLmPcJmOc90/QXNuyvZKkGp/wWZArdsam1w/N2l2Urhuv37
15935,IeqiGV5B8Ae,4,Khasoko Health Centre,Facility,/CLmPcJmOc90/ARXMjK29sXR/DHSCvwLcTEh/IeqiGV5B8Ae
15936,irFPO5Lg3WJ,4,Khaunga Dispensary,Facility,/CLmPcJmOc90/Ix2Au4Km9ew/vewO1XUHhwd/irFPO5Lg3WJ
20536,g9nPeDvR9yx,4,Khayega Medical Clinic,Facility,/CLmPcJmOc90/Ix2Au4Km9ew/kau67MwiZxx/g9nPeDvR9yx
15937,UCRwMSIYIWI,4,Khayo Dispensary,Facility,/CLmPcJmOc90/dza0Una0env/hcpZDP6ve4x/UCRwMSIYIWI
27095,NmPc1e3o4Wx,4,Khayrunnisasaa Medical Center,Facility,/CLmPcJmOc90/dmDogAeDBUk/YodfQpviQz1/NmPc1e3o4Wx
19097,GMAhP8w7eta,4,KHE Farm Dispensary,Facility,/CLmPcJmOc90/Sz1ubc08ZfO/xQPbVrjEi7g/GMAhP8w7eta
15484,qr9dINIK8BJ,4,Khems Medical Clinic,Facility,/CLmPcJmOc90/DDLOpuTc53A/AkgIZ6ucXvA/qr9dINIK8BJ
10524,KbtGO1szmRN,4,Khilna Medical Clinic,Facility,/CLmPcJmOc90/JVu73wvtLRy/psNsqkE7qHA/KbtGO1szmRN
13380,xU6Csif7qKi,4,Khorof Harar Sub-District Hospital,Facility,/CLmPcJmOc90/xKAATm8Pwru/eRRbiQeIBRG/xU6Csif7qKi
17041,SnyamoxFSxQ,4,Khulwanda Dispensary,Facility,/CLmPcJmOc90/ARXMjK29sXR/DHSCvwLcTEh/SnyamoxFSxQ
15938,rQzIwGzIZhE,4,Khumusalaba Medical Clinic,Facility,/CLmPcJmOc90/Ix2Au4Km9ew/xdYsjbV9w7F/rQzIwGzIZhE
15939,LDAPfAuHmM0,4,Khunyangu Sub County Hospital,Facility,/CLmPcJmOc90/dza0Una0env/ZdYsavponsW/LDAPfAuHmM0
subc95,xdYsjbV9w7F,3,Khwisero,Sub County,/CLmPcJmOc90/Ix2Au4Km9ew/xdYsjbV9w7F
15940,gMHrM74KfbQ,4,Khwisero Health Centre,Facility,/CLmPcJmOc90/Ix2Au4Km9ew/xdYsjbV9w7F/gMHrM74KfbQ
21901,BVD5E9IFjLG,4,Kiaga Dispensary,Facility,/CLmPcJmOc90/sCn0duT9QVP/ydg82WxmfJM/BVD5E9IFjLG
22693,jZtAy9NdAPE,4,Kiaguthu Dispensary,Facility,/CLmPcJmOc90/i7hqxf9ShvM/Vq7jwqQTimA/jZtAy9NdAPE
13681,MnMP6R4C9hT,4,Kiagware Dispensary,Facility,/CLmPcJmOc90/NsXCqczzCvt/kRcWx1UIs1V/MnMP6R4C9hT
10527,IlLkfUE7xWr,4,Kiahuria Medical Clinic,Facility,/CLmPcJmOc90/JVu73wvtLRy/HJm2GuUJEV7/IlLkfUE7xWr
17953,xeCqCpcDj2p,4,Kiaibabu Dispensary,Facility,/CLmPcJmOc90/JVu73wvtLRy/hDSpguiD8Fc/xeCqCpcDj2p
10528,tdCjgjgzl0U,4,Kiairathe Dispensary,Facility,/CLmPcJmOc90/xtHuM0oS6KO/gfDTybOAgh2/tdCjgjgzl0U
10529,vwKUPFbfWdh,4,Kiairegi Clinic,Facility,/CLmPcJmOc90/xtHuM0oS6KO/hGMEgDclKYv/vwKUPFbfWdh
12270,fuTSjU2m2uL,4,Kiairugu Dispensary,Facility,/CLmPcJmOc90/mV5pgmDlODD/waNyhudCvk7/fuTSjU2m2uL
10530,KVMcNPCx1YW,4,Kiamabara Health Centre,Facility,/CLmPcJmOc90/i7hqxf9ShvM/ypvUZK33o6b/KVMcNPCx1YW
10531,CH3RwCNFx6U,4,Kiamagunyi ACK Clinic,Facility,/CLmPcJmOc90/sCn0duT9QVP/Q71JEK7BGeE/CH3RwCNFx6U
26914,BmcavQekbUK,4,Kiamaiko Dispensary,Facility,/CLmPcJmOc90/N4pRUs2e6nC/sllwxTqiiDX/BmcavQekbUK
26399,YUTlKOZemC4,4,Kiamakima Community Hospital,Facility,/CLmPcJmOc90/mV5pgmDlODD/rhgB0o9tkLE/YUTlKOZemC4
10532,qob76NJDQKA,4,Kiamanyeki Dispensary,Facility,/CLmPcJmOc90/sCn0duT9QVP/UDyl8FJw3yZ/qob76NJDQKA
20294,ayewWDKO3Jy,4,Kiamanyomba Dispensary,Facility,/CLmPcJmOc90/dz3Rvaxvruj/AKnnZ2NbB7k/ayewWDKO3Jy
10533,iXaP4IuSDIj,4,Kiamara Health Centre,Facility,/CLmPcJmOc90/xtHuM0oS6KO/gfDTybOAgh2/iXaP4IuSDIj
10534,dHF39qwMyup,4,Kiamara Medical Clinic,Facility,/CLmPcJmOc90/xtHuM0oS6KO/oxtvkm8dUEL/dHF39qwMyup
10536,WlnDd0a4BY2,4,Kiamathaga Dispensary,Facility,/CLmPcJmOc90/i7hqxf9ShvM/ZUrT2puY9Fq/WlnDd0a4BY2
subc96,UhPC74YNAyL,3,Kiambaa,Sub County,/CLmPcJmOc90/JVu73wvtLRy/UhPC74YNAyL
17396,gftkmijYSDK,4,Kiambaa Medical Clinic,Facility,/CLmPcJmOc90/JVu73wvtLRy/HJm2GuUJEV7/gftkmijYSDK
12271,KjkmN5ntUZr,4,Kiambere Dam Dispensary,Facility,/CLmPcJmOc90/vPrDemu8VcX/Kq7YPbBDB6G/KjkmN5ntUZr
16465,O0Qg4N8AAjE,4,Kiambere Health Centre,Facility,/CLmPcJmOc90/vPrDemu8VcX/YjkCFdRjwwD/O0Qg4N8AAjE
27285,ChmSuVKyDEL,4,Kiambere Medical Healthcare Limited,Facility,/CLmPcJmOc90/vPrDemu8VcX/YjkCFdRjwwD/ChmSuVKyDEL
16408,EkbObbyt506,4,Kiambiriria Dispensary CDF,Facility,/CLmPcJmOc90/DDLOpuTc53A/aDZfqcUHHjc/EkbObbyt506
24436,AZsMiukiZid,4,Kiambogo Dispensary,Facility,/CLmPcJmOc90/FMHWPDvWvXw/XzoG6Bcv7wW/AZsMiukiZid
14845,SyxUI214Bzl,4,Kiambogo Dispensary Gilgil,Facility,/CLmPcJmOc90/DDLOpuTc53A/mmZWr8YRkmI/SyxUI214Bzl
25434,Aw9RxMEZryk,4,Kiambogo Dispensary Kieni West,Facility,/CLmPcJmOc90/i7hqxf9ShvM/Zmd6BorLk2G/Aw9RxMEZryk
10537,Tt9cIwp25U9,4,Kiambogo Dispensary Nyandarua South,Facility,/CLmPcJmOc90/NgMqkVjFIKY/KFdxOi6iA2Z/Tt9cIwp25U9
10538,RSJBLTBSYwx,4,Kiambogo Medical Clinic,Facility,/CLmPcJmOc90/i7hqxf9ShvM/Zmd6BorLk2G/RSJBLTBSYwx
17564,la8ev6ZBJl0,4,Kiambogo Medical Clinic Wanjohi,Facility,/CLmPcJmOc90/NgMqkVjFIKY/KFdxOi6iA2Z/la8ev6ZBJl0
22,JVu73wvtLRy,2,Kiambu,County,/CLmPcJmOc90/JVu73wvtLRy
21000,flIhFvBYiem,4,Kiambu County Beyond Zero Mobile Clinic,Facility,/CLmPcJmOc90/JVu73wvtLRy/psNsqkE7qHA/flIhFvBYiem
10539,oOLwuv2SzmE,4,Kiambu County Referal Hospital,Facility,/CLmPcJmOc90/JVu73wvtLRy/XGZcsWpQe9W/oOLwuv2SzmE
26681,fQLwzyNz2kc,4,Kiambu Diagnostic Imaging Services Limited,Facility,/CLmPcJmOc90/JVu73wvtLRy/XGZcsWpQe9W/fQLwzyNz2kc
10540,yZtJbGvLOc1,4,Kiambu Institute Of Science And Technology Dispensary,Facility,/CLmPcJmOc90/JVu73wvtLRy/XGZcsWpQe9W/yZtJbGvLOc1
18032,whYMpH0ONYy,4,Kiambu Medical Centre,Facility,/CLmPcJmOc90/JVu73wvtLRy/XGZcsWpQe9W/whYMpH0ONYy
24913,kYjcI0E6wk0,4,Kiambu Specialist Doctors Plaza,Facility,/CLmPcJmOc90/JVu73wvtLRy/XGZcsWpQe9W/kYjcI0E6wk0
subc97,XGZcsWpQe9W,3,Kiambu Town,Sub County,/CLmPcJmOc90/JVu73wvtLRy/XGZcsWpQe9W
17016,nu4qwDDD72A,4,Kiambuthia Dispensary,Facility,/CLmPcJmOc90/xtHuM0oS6KO/cLh7e1y7pWK/nu4qwDDD72A
10541,vF4YbuJEa2Q,4,Kiambuthia Medical Clinic,Facility,/CLmPcJmOc90/i7hqxf9ShvM/ZUrT2puY9Fq/vF4YbuJEa2Q
17468,RUXr01P3GWK,4,Kiamiriru MCK Dispensary,Facility,/CLmPcJmOc90/FMHWPDvWvXw/KFryXpy6CMg/RUXr01P3GWK
13683,YppJxQ0rpTa,4,Kiamokama health centre,Facility,/CLmPcJmOc90/NsXCqczzCvt/P4v4sR5yqxW/YppJxQ0rpTa
12272,E6Nm0OOaH0N,4,Kiamuchairu Health Centre,Facility,/CLmPcJmOc90/mV5pgmDlODD/waNyhudCvk7/E6Nm0OOaH0N
12273,xw6kp2xoUrz,4,Kiamuchii Dispensary,Facility,/CLmPcJmOc90/mV5pgmDlODD/rhgB0o9tkLE/xw6kp2xoUrz
10542,n5Z1h1DcLYs,4,Kiamuiru Medical Clinic,Facility,/CLmPcJmOc90/i7hqxf9ShvM/cPX8IxkpNdy/n5Z1h1DcLYs
12274,eBDtV62qXNc,4,Kiamuringa Dispensary,Facility,/CLmPcJmOc90/vPrDemu8VcX/YjkCFdRjwwD/eBDtV62qXNc
12275,TtNfoyRwBhq,4,Kiamuriuki Dispensary,Facility,/CLmPcJmOc90/mV5pgmDlODD/rhgB0o9tkLE/TtNfoyRwBhq
19431,ZCYAfB81nat,4,Kiamuthambi Dispensary,Facility,/CLmPcJmOc90/sCn0duT9QVP/ydg82WxmfJM/ZCYAfB81nat
10544,ZVRDd7fxw0i,4,Kiamutugu Clinic,Facility,/CLmPcJmOc90/sCn0duT9QVP/hFM5Z0psDEo/ZVRDd7fxw0i
10545,iGozpuoAN7J,4,Kiamutugu Health Centre,Facility,/CLmPcJmOc90/sCn0duT9QVP/hFM5Z0psDEo/iGozpuoAN7J
23408,pL4nT3aQCF5,4,Kiamuturi Dispensary,Facility,/CLmPcJmOc90/xtHuM0oS6KO/cLh7e1y7pWK/pL4nT3aQCF5
10546,nekOGNXl7T5,4,Kiamuya Dispensary,Facility,/CLmPcJmOc90/i7hqxf9ShvM/Vq7jwqQTimA/nekOGNXl7T5
25814,zhNPDGuzJqN,4,Kiamwasi,Facility,/CLmPcJmOc90/NsXCqczzCvt/UYlsOf5T24j/zhNPDGuzJqN
10547,N0HlGUPBEe6,4,Kiamwathi Medical Clinic,Facility,/CLmPcJmOc90/i7hqxf9ShvM/cPX8IxkpNdy/N0HlGUPBEe6
21757,eSE2PdrQ6my,4,Kiamweri Dispensary,Facility,/CLmPcJmOc90/FMHWPDvWvXw/ehGO9IZ3uDu/eSE2PdrQ6my
20621,LeRG24WJSbp,4,Kianda 42 Community Clinic,Facility,/CLmPcJmOc90/N4pRUs2e6nC/v9O7ZCaHj3W/LeRG24WJSbp
17258,B7ftiptjo2p,4,Kianda Dispensary,Facility,/CLmPcJmOc90/FMHWPDvWvXw/e1Dzvgm5Lyo/B7ftiptjo2p
10549,SZ4fSWn4zZB,4,Kiandai Clinic,Facility,/CLmPcJmOc90/sCn0duT9QVP/hFM5Z0psDEo/SZ4fSWn4zZB
22722,KvD1YL5eEVk,4,Kiandangae dispensary,Facility,/CLmPcJmOc90/sCn0duT9QVP/Q71JEK7BGeE/KvD1YL5eEVk
10551,HORFeQCPFd9,4,Kiandegwa Methodist Church Of Kenya Dispensary,Facility,/CLmPcJmOc90/sCn0duT9QVP/TZXnfvV9GZG/HORFeQCPFd9
10552,eWeUtSAEMFj,4,Kiandere Dispensary,Facility,/CLmPcJmOc90/i7hqxf9ShvM/Ta2cEe66JX7/eWeUtSAEMFj
19430,rEK86seZ9z6,4,Kianderi Dispensary,Facility,/CLmPcJmOc90/sCn0duT9QVP/ydg82WxmfJM/rEK86seZ9z6
17709,tOHeXugeiND,4,Kiandiu Dispensary,Facility,/CLmPcJmOc90/FMHWPDvWvXw/gLqV7oDaGII/tOHeXugeiND
10553,tqR5XlZyMNH,4,Kiandu Medical Clinic,Facility,/CLmPcJmOc90/i7hqxf9ShvM/Ta2cEe66JX7/tqR5XlZyMNH
16814,lcJgfrwU5A9,4,Kiandutu Health Centre,Facility,/CLmPcJmOc90/JVu73wvtLRy/psNsqkE7qHA/lcJgfrwU5A9
10554,CVUDb0md7DE,4,Kiane Medical & Eye Clinic,Facility,/CLmPcJmOc90/xtHuM0oS6KO/HASSVdGr7fC/CVUDb0md7DE
16989,fRT87T5uXs4,4,Kiang'inda Health Centre,Facility,/CLmPcJmOc90/dz3Rvaxvruj/kRTUBmdYEJw/fRT87T5uXs4
10555,m9KkkRDVP5Y,4,Kiang'ombe Dispensary,Facility,/CLmPcJmOc90/sCn0duT9QVP/hFM5Z0psDEo/m9KkkRDVP5Y
11463,jjBuOpGIoZ8,4,Kiangachinyi Dispensary,Facility,/CLmPcJmOc90/agUb3txPLDg/SB2q6cMHGCW/jjBuOpGIoZ8
10556,AdRqiz7F0Eu,4,Kiangai Health Centre,Facility,/CLmPcJmOc90/sCn0duT9QVP/Q71JEK7BGeE/AdRqiz7F0Eu
10557,dgNZV7VDhzH,4,Kiangai Medical Clinic,Facility,/CLmPcJmOc90/sCn0duT9QVP/Q71JEK7BGeE/dgNZV7VDhzH
23075,eH3EXg8DGE5,4,Kianganda Dispensary,Facility,/CLmPcJmOc90/i7hqxf9ShvM/Vq7jwqQTimA/eH3EXg8DGE5
12276,OtC0zm4dU8W,4,Kiangini Dispensary,Facility,/CLmPcJmOc90/XSYyvN40EF7/u4ZlRHG5BQg/OtC0zm4dU8W
10558,LgE8LQnM8Fj,4,Kiangochi Dispensary,Facility,/CLmPcJmOc90/xtHuM0oS6KO/oxtvkm8dUEL/LgE8LQnM8Fj
12277,kQgXApNX5Z4,4,Kiangondu Dispensary,Facility,/CLmPcJmOc90/mV5pgmDlODD/rhgB0o9tkLE/kQgXApNX5Z4
13684,LRyfhI0BKmG,4,Kiangoso Health Centre,Facility,/CLmPcJmOc90/dz3Rvaxvruj/yJRE4Mku8kU/LRyfhI0BKmG
18848,o92DNhcg0WY,4,Kiangua Dispensary,Facility,/CLmPcJmOc90/FMHWPDvWvXw/ehGO9IZ3uDu/o92DNhcg0WY
10559,iDz5pX5g3Ls,4,Kiangunyi Dispensary,Facility,/CLmPcJmOc90/xtHuM0oS6KO/gfDTybOAgh2/iDz5pX5g3Ls
26768,NMvsFzp7eot,4,Kiangwe Dispensary,Facility,/CLmPcJmOc90/srK8pWip5i8/ICShcqYt4Ug/NMvsFzp7eot
10561,plMXaG11Lnd,4,Kiangwenyi Clinic,Facility,/CLmPcJmOc90/sCn0duT9QVP/hFM5Z0psDEo/plMXaG11Lnd
22954,l0rGE3Vn69B,4,Kiani Kia Etama Dispensary,Facility,/CLmPcJmOc90/FMHWPDvWvXw/vCZQmsbZfVj/l0rGE3Vn69B
10562,nf6WpqAXm4W,4,Kianjege Dispensary,Facility,/CLmPcJmOc90/sCn0duT9QVP/Q71JEK7BGeE/nf6WpqAXm4W
22690,GiSKETHCR67,4,Kianjogu Dispensary,Facility,/CLmPcJmOc90/i7hqxf9ShvM/wNnrDjqpwAE/GiSKETHCR67
12278,qTepix7SU4d,4,Kianjokoma ACK Trinity Clinic,Facility,/CLmPcJmOc90/vPrDemu8VcX/BTl61lBAKXS/qTepix7SU4d
20155,arbo0mR8wlE,4,Kianjokoma Muungano SHG Community Dispensary,Facility,/CLmPcJmOc90/vPrDemu8VcX/E9jTqHtFL3p/arbo0mR8wlE
12279,i3X82SdKI41,4,Kianjokoma Sub-District Hospital,Facility,/CLmPcJmOc90/vPrDemu8VcX/E9jTqHtFL3p/i3X82SdKI41
14846,Cj3MrqFgYsp,4,Kianjoya Dispensary,Facility,/CLmPcJmOc90/DDLOpuTc53A/e5TVZ0WsDTf/Cj3MrqFgYsp
16172,cHApHot8fhG,4,Kianjugu Dispensary,Facility,/CLmPcJmOc90/xtHuM0oS6KO/UsCiG1fUfUG/cHApHot8fhG
20591,YxzrVExwCs6,4,Kianjuri Dispensary,Facility,/CLmPcJmOc90/FMHWPDvWvXw/KFryXpy6CMg/YxzrVExwCs6
23198,nzQ03KLtlOa,4,Kianungu Dispensary,Facility,/CLmPcJmOc90/dz3Rvaxvruj/yJRE4Mku8kU/nzQ03KLtlOa
10564,R07MViL8fYO,4,Kianyaga Catholic Health Centre,Facility,/CLmPcJmOc90/sCn0duT9QVP/hFM5Z0psDEo/R07MViL8fYO
10565,NyLfCJPSzLb,4,Kianyaga Sub-County Hospital,Facility,/CLmPcJmOc90/sCn0duT9QVP/hFM5Z0psDEo/NyLfCJPSzLb
12281,lnfioBdyzuK,4,Kiaoni Dispensary,Facility,/CLmPcJmOc90/XSYyvN40EF7/nZm0SAOSF55/lnfioBdyzuK
20272,aLxrvJKx1Bo,4,Kiaora Farm Dispensary,Facility,/CLmPcJmOc90/JVu73wvtLRy/f6aqGDHvxdG/aLxrvJKx1Bo
10566,euAon79RNTw,4,Kiaragana Dispensary,Facility,/CLmPcJmOc90/sCn0duT9QVP/Q71JEK7BGeE/euAon79RNTw
12283,DJmvkcbsxsD,4,Kiarago Health Centre,Facility,/CLmPcJmOc90/FMHWPDvWvXw/ehGO9IZ3uDu/DJmvkcbsxsD
23474,yhjxenLC554,4,Kiarene Dispensary,Facility,/CLmPcJmOc90/FMHWPDvWvXw/ehGO9IZ3uDu/yhjxenLC554
17571,HAR4D619YdT,4,Kiarithaini Dispensary,Facility,/CLmPcJmOc90/i7hqxf9ShvM/ypvUZK33o6b/HAR4D619YdT
10568,A7tdJ4fPvIL,4,Kiaruhiu Medical Clinic,Facility,/CLmPcJmOc90/i7hqxf9ShvM/ZUrT2puY9Fq/A7tdJ4fPvIL
10567,APkMiJl7XXc,4,Kiaruhiu PCEA Health Centre,Facility,/CLmPcJmOc90/i7hqxf9ShvM/Ta2cEe66JX7/APkMiJl7XXc
